identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/durability,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/location,product/locationType,product/operation,product/productFamily,product/region,product/requestType,product/servicecode,product/servicename,product/sku,product/storageClass,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/volumeType,pricing/RateId,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue
xtu5juw6pf5h3a2k5tgs7nclmg7cur3ik5gyxehzn3xgejappa4a,2019-07-17T00:00:00Z/2019-07-18T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-17T06:00:00Z,2019-07-17T07:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadACL,,riderzhang,3.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000012000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
xa4lwf4zxrcucri3muqah4jvf77tv5ozsjabyhucu5g4dvxoaldq,2019-07-23T00:00:00Z/2019-07-24T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-23T00:00:00Z,2019-07-23T01:00:00Z,AmazonS3,APE1-TimedStorage-ByteHrs,StandardStorage,,riderzhang,0.0000032546,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB-Mo for TimedStorage-ByteHrs usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,99.999999999%,,,,,Asia Pacific (Hong Kong),AWS Region,,Storage,ap-east-1,,AmazonS3,Amazon Simple Storage Service,BZE5UBRXZCWYTTRP,General Purpose,,,,APE1-TimedStorage-ByteHrs,Standard,535686814,0.0000000814,0.0250000000,,,,,,,,,,,2587430843,,,,,,,,
mjyp3vf5x6ksj4hme7xpd62g2kboztvc6bfwrq4qwecgs3vd46fa,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T03:00:00Z,2019-07-24T11:00:00Z,AmazonS3,APE1-Requests-Tier1,PutObject,,riderzhang,6.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000300000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
3f44wursjkmo64iwfr6jt7b7v5zvk74e3ctdkr6mlaelxzvc6lca,2019-07-17T00:00:00Z/2019-07-18T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-17T06:00:00Z,2019-07-17T07:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadLocation,,riderzhang,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000016000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
mjyp3vf5x6ksj4hme7xpd62g2kboztvc6bfwrq4qwecgs3vd46fa,2019-07-29T00:00:00Z/2019-07-30T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-29T05:00:00Z,2019-07-29T19:00:00Z,AmazonS3,APE1-Requests-Tier1,PutObject,,riderzhang,6.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000300000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
e3vzloe7sbkub3m3l3id2zplkbg6e7fskiemiovtfjlzocxyiuqq,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,Requests-Tier2,HeadBucket,,riderzhang,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,Requests-Tier2,,535686807,0.0000008000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
xa4lwf4zxrcucri3muqah4jvf77tv5ozsjabyhucu5g4dvxoaldq,2019-07-20T00:00:00Z/2019-07-21T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-20T00:00:00Z,2019-07-20T01:00:00Z,AmazonS3,APE1-TimedStorage-ByteHrs,StandardStorage,,riderzhang,0.0000014568,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB-Mo for TimedStorage-ByteHrs usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,99.999999999%,,,,,Asia Pacific (Hong Kong),AWS Region,,Storage,ap-east-1,,AmazonS3,Amazon Simple Storage Service,BZE5UBRXZCWYTTRP,General Purpose,,,,APE1-TimedStorage-ByteHrs,Standard,535686814,0.0000000364,0.0250000000,,,,,,,,,,,2587430843,,,,,,,,
mjyp3vf5x6ksj4hme7xpd62g2kboztvc6bfwrq4qwecgs3vd46fa,2019-07-17T00:00:00Z/2019-07-18T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-17T06:00:00Z,2019-07-17T07:00:00Z,AmazonS3,APE1-Requests-Tier1,PutObject,,riderzhang,3.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000150000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
qp7y3cqwcz4dq56eaak3szbnskm6xjr36hxyoz34afsywmzrdtpq,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,Requests-Tier1,ListAllMyBuckets,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,Requests-Tier1,,535686787,0.0000050000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
xa4lwf4zxrcucri3muqah4jvf77tv5ozsjabyhucu5g4dvxoaldq,2019-07-29T00:00:00Z/2019-07-30T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-29T00:00:00Z,2019-07-29T01:00:00Z,AmazonS3,APE1-TimedStorage-ByteHrs,StandardStorage,,riderzhang,0.0000082321,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB-Mo for TimedStorage-ByteHrs usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,99.999999999%,,,,,Asia Pacific (Hong Kong),AWS Region,,Storage,ap-east-1,,AmazonS3,Amazon Simple Storage Service,BZE5UBRXZCWYTTRP,General Purpose,,,,APE1-TimedStorage-ByteHrs,Standard,535686814,0.0000002058,0.0250000000,,,,,,,,,,,2587430843,,,,,,,,
xa4lwf4zxrcucri3muqah4jvf77tv5ozsjabyhucu5g4dvxoaldq,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T00:00:00Z,2019-07-24T01:00:00Z,AmazonS3,APE1-TimedStorage-ByteHrs,StandardStorage,,riderzhang,0.0000038676,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB-Mo for TimedStorage-ByteHrs usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,99.999999999%,,,,,Asia Pacific (Hong Kong),AWS Region,,Storage,ap-east-1,,AmazonS3,Amazon Simple Storage Service,BZE5UBRXZCWYTTRP,General Purpose,,,,APE1-TimedStorage-ByteHrs,Standard,535686814,0.0000000967,0.0250000000,,,,,,,,,,,2587430843,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T03:00:00Z,2019-07-19T23:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000408310,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
mjyp3vf5x6ksj4hme7xpd62g2kboztvc6bfwrq4qwecgs3vd46fa,2019-07-25T00:00:00Z/2019-07-26T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-25T05:00:00Z,2019-07-25T23:00:00Z,AmazonS3,APE1-Requests-Tier1,PutObject,,riderzhang,9.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000450000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
hpyfuereyrfi6iy26q533bque5exthhjwltnvs5j343knnwpxmxq,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,APE1-Requests-Tier1,ListBucket,,riderzhang,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000050000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
avtjy3pcwy7fgvdw2wo7cyxf77xdy4nx6md7nn3qw2bkwshyopma,2019-07-17T00:00:00Z/2019-07-18T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-17T06:00:00Z,2019-07-17T07:00:00Z,AmazonS3,Requests-Tier1,CreateBucket,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,Requests-Tier1,,535686787,0.0000050000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
mjyp3vf5x6ksj4hme7xpd62g2kboztvc6bfwrq4qwecgs3vd46fa,2019-07-28T00:00:00Z/2019-07-29T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-28T09:00:00Z,2019-07-28T21:00:00Z,AmazonS3,APE1-Requests-Tier1,PutObject,,riderzhang,6.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000300000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
d5ory2vdshsglcuvuzvuzvhsxghk5nsodc2kekxuji6upl4m7pra,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadBucketPolicyStatus,,riderzhang,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000008000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
xa4lwf4zxrcucri3muqah4jvf77tv5ozsjabyhucu5g4dvxoaldq,2019-07-25T00:00:00Z/2019-07-26T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-25T00:00:00Z,2019-07-25T01:00:00Z,AmazonS3,APE1-TimedStorage-ByteHrs,StandardStorage,,riderzhang,0.0000044861,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB-Mo for TimedStorage-ByteHrs usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,99.999999999%,,,,,Asia Pacific (Hong Kong),AWS Region,,Storage,ap-east-1,,AmazonS3,Amazon Simple Storage Service,BZE5UBRXZCWYTTRP,General Purpose,,,,APE1-TimedStorage-ByteHrs,Standard,535686814,0.0000001122,0.0250000000,,,,,,,,,,,2587430843,,,,,,,,
7xrzfa6tclawfsjxe5nisman2j6l462ziv53tfk635qimodkkwxq,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadBucketServerSideEncryption,,riderzhang,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000004000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
xa4lwf4zxrcucri3muqah4jvf77tv5ozsjabyhucu5g4dvxoaldq,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T00:00:00Z,2019-07-31T01:00:00Z,AmazonS3,APE1-TimedStorage-ByteHrs,StandardStorage,,riderzhang,0.0000099620,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB-Mo for TimedStorage-ByteHrs usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,99.999999999%,,,,,Asia Pacific (Hong Kong),AWS Region,,Storage,ap-east-1,,AmazonS3,Amazon Simple Storage Service,BZE5UBRXZCWYTTRP,General Purpose,,,,APE1-TimedStorage-ByteHrs,Standard,535686814,0.0000002491,0.0250000000,,,,,,,,,,,2587430843,,,,,,,,
xa4lwf4zxrcucri3muqah4jvf77tv5ozsjabyhucu5g4dvxoaldq,2019-07-26T00:00:00Z/2019-07-27T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-26T00:00:00Z,2019-07-26T01:00:00Z,AmazonS3,APE1-TimedStorage-ByteHrs,StandardStorage,,riderzhang,0.0000057085,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB-Mo for TimedStorage-ByteHrs usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,99.999999999%,,,,,Asia Pacific (Hong Kong),AWS Region,,Storage,ap-east-1,,AmazonS3,Amazon Simple Storage Service,BZE5UBRXZCWYTTRP,General Purpose,,,,APE1-TimedStorage-ByteHrs,Standard,535686814,0.0000001427,0.0250000000,,,,,,,,,,,2587430843,,,,,,,,
3a3um5nzgmqq2o3zf3sibfciru37xk5cnl5pjh2qyx2hhh46xdqq,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadBucketPolicyStatus,,bucket1563527973790,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Tokyo),AWS Region,,API Request,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,APN1-Requests-Tier2,,535686795,0.0000003700,0.0000003700,,,,,,,,,,,2587430843,,,,,,,,
62m2bfz2rgpp5yhq7ksntd2fb4k53yijavxcqabg3sdd4obkmbdq,2019-07-17T00:00:00Z/2019-07-18T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-17T06:00:00Z,2019-07-17T07:00:00Z,AmazonS3,APE1-Requests-Tier1,WriteBucketPolicy,,riderzhang,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier1 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,UU7QY5VSUW5K6292,,,,,APE1-Requests-Tier1,,535686774,0.0000100000,0.0000050000,,,,,,,,,,,2587430843,,,,,,,,
7xrzfa6tclawfsjxe5nisman2j6l462ziv53tfk635qimodkkwxq,2019-07-31T00:00:00Z/2019-08-01T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-31T08:00:00Z,2019-07-31T09:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadBucketServerSideEncryption,,riderzhang,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000008000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
xa4lwf4zxrcucri3muqah4jvf77tv5ozsjabyhucu5g4dvxoaldq,2019-07-19T00:00:00Z/2019-07-20T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-19T00:00:00Z,2019-07-19T01:00:00Z,AmazonS3,APE1-TimedStorage-ByteHrs,StandardStorage,,riderzhang,0.0000006834,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB-Mo for TimedStorage-ByteHrs usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,99.99%,99.999999999%,,,,,Asia Pacific (Hong Kong),AWS Region,,Storage,ap-east-1,,AmazonS3,Amazon Simple Storage Service,BZE5UBRXZCWYTTRP,General Purpose,,,,APE1-TimedStorage-ByteHrs,Standard,535686814,0.0000000171,0.0250000000,,,,,,,,,,,2587430843,,,,,,,,
dvwevig3wofls67d3tlg622mjwolxgbwm3xqkj6iok3qdpftyigq,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,APE1-Requests-Tier2,ReadBucketObjectLockConfig,,riderzhang,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per Requests for Requests-Tier2 usage in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,Asia Pacific (Hong Kong),AWS Region,,API Request,ap-east-1,,AmazonS3,Amazon Simple Storage Service,E89SU22MW3NK8A8D,,,,,APE1-Requests-Tier2,,535686794,0.0000004000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
7wht4ucgfmpdykz53sgzh6lnkh3da3biownl2pljtf5w3atcxk4q,2019-07-24T00:00:00Z/2019-07-25T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-24T02:00:00Z,2019-07-24T03:00:00Z,AmazonS3,Requests-Tier2,ReadAccountPublicAccessBlock,,,6.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,S3-API-Tier2,GET and all other requests,US East (N. Virginia),AWS Region,,API Request,us-east-1,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,Requests-Tier2,,535686807,0.0000024000,0.0000004000,,,,,,,,,,,2587430843,,,,,,,,
p4xcl5dni3syzhnjmjwyqxrum4nwm2wpak7hdptnczjdec2kssiq,2019-07-28T00:00:00Z/2019-07-29T00:00:00Z,,AWS,Anniversary,556902367874,2019-07-01T00:00:00Z,2019-08-01T00:00:00Z,556902367874,Usage,2019-07-28T09:00:00Z,2019-07-28T21:00:00Z,AmazonS3,APE1-USE1-AWS-In-Bytes,PutObject,,riderzhang,0.0000385065,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for USE1-AWS-In-Bytes in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,Asia Pacific (Hong Kong),AWS Region,,,,,,Data Transfer,ap-east-1,,AWSDataTransfer,AWS Data Transfer,FA6PUMMM92XSXBEP,,US East (N. Virginia),AWS Region,InterRegion Inbound,APE1-USE1-AWS-In-Bytes,,539151434,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2587430837,,,,,,,,
